Country,Governorate,District,year,adm2_code,XGB+DNN Predicted MPI,XGB+DNN Predicted Severe Poverty %
Turkey,Istanbul,B.cekmece,2020,27888,0.0063921608962118626,0.273069826
Turkey,Istanbul,B.cekmece,2021,27888,0.0063921608962118626,0.273069826
Turkey,Istanbul,B.cekmece,2022,27888,0.006546377204358578,0.27892388
Turkey,Istanbul,B.cekmece,2023,27888,0.005653898231685162,0.24521633
Turkey,Istanbul,B.cekmece,2024,27888,0.005645819008350372,0.244913098
Turkey,Istanbul,Bagcilar,2020,27889,0.05408349633216858,2.65221701
Turkey,Istanbul,Bagcilar,2021,27889,0.05317842215299606,2.596799541
Turkey,Istanbul,Bagcilar,2022,27889,0.052404031,2.549688275
Turkey,Istanbul,Bagcilar,2023,27889,0.052751549,2.570795264
Turkey,Istanbul,Bagcilar,2024,27889,0.05533655360341072,2.729573119
Turkey,Istanbul,Bahcelievler,2021,27890,0.0589572973549366,2.957199633
Turkey,Istanbul,Bahcelievler,2023,27890,0.059862375259399414,3.015047797
Turkey,Istanbul,Bahcelievler,2020,27890,0.055750779807567596,2.755305929
Turkey,Istanbul,Bahcelievler,2022,27890,0.059862375259399414,3.015047797
Turkey,Istanbul,Bahcelievler,2024,27890,0.056910578,2.827780293
Turkey,Istanbul,Bakirkoy,2020,27891,0.016557112336158752,0.685152591
Turkey,Istanbul,Bakirkoy,2021,27891,0.016509726643562317,0.683108926
Turkey,Istanbul,Bakirkoy,2022,27891,0.009918943047523499,0.4100259840488434
Turkey,Istanbul,Bakirkoy,2023,27891,0.009918312542140484,0.410000958
Turkey,Istanbul,Bakirkoy,2024,27891,0.016017017886042595,0.661926855
Turkey,Istanbul,Bayrampasa,2020,27892,0.053991418,2.646561591
Turkey,Istanbul,Bayrampasa,2021,27892,0.053991418,2.646561591
Turkey,Istanbul,Bayrampasa,2022,27892,0.0572836771607399,2.85122763
Turkey,Istanbul,Bayrampasa,2023,27892,0.05797232314944267,2.894674997
Turkey,Istanbul,Bayrampasa,2024,27892,0.05797232314944267,2.894674997
Turkey,Istanbul,Besiktas,2020,27893,0.02087743952870369,0.876259763
Turkey,Istanbul,Besiktas,2021,27893,0.01535749901086092,0.633766719
Turkey,Istanbul,Besiktas,2022,27893,0.02099849283695221,0.881750206
Turkey,Istanbul,Besiktas,2023,27893,0.025627069,1.097195474
Turkey,Istanbul,Besiktas,2024,27893,0.019669027999043465,0.821856198
Turkey,Istanbul,Beykoz,2020,27894,0.03641597554087639,1.640633649
Turkey,Istanbul,Beykoz,2021,27894,0.03844469040632248,1.749186632
Turkey,Istanbul,Beykoz,2022,27894,0.04645438492298126,2.197154206
Turkey,Istanbul,Beykoz,2023,27894,0.03419582545757294,1.524132215
Turkey,Istanbul,Beykoz,2024,27894,0.03622443601489067,1.630488008
Turkey,Istanbul,Beyoglu,2020,27895,0.036111511,1.624514874
Turkey,Istanbul,Beyoglu,2021,27895,0.030764058232307434,1.348797345
Turkey,Istanbul,Beyoglu,2022,27895,0.040229346603155136,1.846328712
Turkey,Istanbul,Beyoglu,2023,27895,0.03442932292819023,1.536271705
Turkey,Istanbul,Beyoglu,2024,27895,0.03471220284700394,1.551014268
Turkey,Istanbul,Catalca,2020,27896,0.200301856,16.06658842
Turkey,Istanbul,Catalca,2021,27896,0.178216249,13.53381112
Turkey,Istanbul,Catalca,2022,27896,0.167268202,12.33771679
Turkey,Istanbul,Catalca,2023,27896,0.128814906,8.473328986
Turkey,Istanbul,Catalca,2024,27896,0.135110453,9.068542371
Turkey,Istanbul,Eminonu,2020,27897,0.056362565606832504,2.793457737
Turkey,Istanbul,Eminonu,2021,27897,0.048631731,2.324227249
Turkey,Istanbul,Eminonu,2022,27897,0.05373748019337654,2.630985283
Turkey,Istanbul,Eminonu,2023,27897,0.045452725142240524,2.139452469
Turkey,Istanbul,Eminonu,2024,27897,0.04677174612879753,2.215535752
Turkey,Istanbul,Esenler,2020,27898,0.020328637212514877,0.851461064
Turkey,Istanbul,Esenler,2021,27898,0.02120756171643734,0.891250012
Turkey,Istanbul,Esenler,2022,27898,0.022685158997774124,0.959016234
Turkey,Istanbul,Esenler,2023,27898,0.020501073449850082,0.859236586
Turkey,Istanbul,Esenler,2024,27898,0.02180623449385166,0.918574471
Turkey,Istanbul,Eyup,2020,27899,0.053752489,2.631905093
Turkey,Istanbul,Eyup,2021,27899,0.064524278,3.318979145
Turkey,Istanbul,Eyup,2024,27899,0.065971807,3.415371829
Turkey,Istanbul,Eyup,2022,27899,0.05497566610574722,2.707219019
Turkey,Istanbul,Eyup,2023,27899,0.05409674346446991,2.653030973
Turkey,Istanbul,Fatih,2020,27900,0.0610969103872776,3.094562031
Turkey,Istanbul,Fatih,2021,27900,0.05890071392059326,2.953595659
Turkey,Istanbul,Fatih,2022,27900,0.063358277,3.242028381
Turkey,Istanbul,Fatih,2023,27900,0.062771358,3.203529479
Turkey,Istanbul,Fatih,2024,27900,0.05870898440480232,2.941394812
Turkey,Istanbul,G.osmanpasa,2020,27901,0.02310558408498764,0.978498158
Turkey,Istanbul,G.osmanpasa,2021,27901,0.037150003015995026,1.679679482
Turkey,Istanbul,G.osmanpasa,2022,27901,0.037490103393793106,1.697859512
Turkey,Istanbul,G.osmanpasa,2023,27901,0.053030338,2.58776889
Turkey,Istanbul,G.osmanpasa,2024,27901,0.029147641733288765,1.268219088
Turkey,Istanbul,Gungoren,2020,27902,0.06246521323919296,3.183510566
Turkey,Istanbul,Gungoren,2021,27902,0.059481408,2.990652181
Turkey,Istanbul,Gungoren,2022,27902,0.059481408,2.990652181
Turkey,Istanbul,Gungoren,2023,27902,0.059481408,2.990652181
Turkey,Istanbul,Gungoren,2024,27902,0.06246521323919296,3.183510566
Turkey,Istanbul,K.cekmece,2020,27903,0.011695330031216145,0.481438623
Turkey,Istanbul,K.cekmece,2021,27903,0.012433593161404133,0.511594409
Turkey,Istanbul,K.cekmece,2022,27903,0.012974939309060574,0.533884277
Turkey,Istanbul,K.cekmece,2023,27903,0.012735110707581043,0.523990841
Turkey,Istanbul,K.cekmece,2024,27903,0.013473373837769032,0.554539922
Turkey,Istanbul,Kadikoy,2020,27904,0.017473509535193443,0.724899468
Turkey,Istanbul,Kadikoy,2021,27904,0.016657132655382156,0.689470044
Turkey,Istanbul,Kadikoy,2022,27904,0.0170904528349638,0.708233315
Turkey,Istanbul,Kadikoy,2023,27904,0.019849473610520363,0.829933232
Turkey,Istanbul,Kadikoy,2024,27904,0.015746571123600006,0.650352542
Turkey,Istanbul,Kagithane,2020,27905,0.046213411,2.183228989
Turkey,Istanbul,Kagithane,2021,27905,0.04942209646105766,2.370909682
Turkey,Istanbul,Kagithane,2022,27905,0.054083221,2.652200072
Turkey,Istanbul,Kagithane,2023,27905,0.04524744302034378,2.12768598
Turkey,Istanbul,Kagithane,2024,27905,0.04946385696530342,2.373384453
Turkey,Istanbul,Kartal,2020,27906,0.014470606110990047,0.596247503
Turkey,Istanbul,Kartal,2021,27906,0.017595319,0.73021479
Turkey,Istanbul,Kartal,2022,27906,0.01776684634387493,0.737712364
Turkey,Istanbul,Kartal,2023,27906,0.014471236616373062,0.596274034
Turkey,Istanbul,Kartal,2024,27906,0.01456485129892826,0.600215415
Turkey,Istanbul,Maltepe,2023,27907,0.006639560218900442,0.282467102
Turkey,Istanbul,Maltepe,2024,27907,0.005864609032869339,0.253137257
Turkey,Istanbul,Maltepe,2020,27907,0.006044657900929451,0.259923821
Turkey,Istanbul,Maltepe,2021,27907,0.006777132861316204,0.287706443
Turkey,Istanbul,Maltepe,2022,27907,0.005851292051374912,0.252635935
Turkey,Istanbul,Pendik,2020,27908,0.007549065165221691,0.317286837
Turkey,Istanbul,Pendik,2021,27908,0.004620544146746397,0.206705464
Turkey,Istanbul,Pendik,2022,27908,0.003874477930366993,0.179246994
Turkey,Istanbul,Pendik,2023,27908,0.006746632046997547,0.28654398
Turkey,Istanbul,Pendik,2024,27908,0.005867706146091223,0.253253836
Turkey,Istanbul,Sariyer,2020,27909,0.024096155539155006,1.024749817
Turkey,Istanbul,Sariyer,2021,27909,0.02376769855618477,1.009359132
Turkey,Istanbul,Sariyer,2022,27909,0.02376769855618477,1.009359132
Turkey,Istanbul,Sariyer,2023,27909,0.023429351,0.993561423
Turkey,Istanbul,Sariyer,2024,27909,0.02412596344947815,1.026149212
Turkey,Istanbul,Sile,2020,27910,0.213032141,17.59566037
Turkey,Istanbul,Sile,2021,27910,0.183941841,14.17531225
Turkey,Istanbul,Sile,2022,27910,0.181690216,13.92174983
Turkey,Istanbul,Sile,2023,27910,0.175269932,13.20793984
Turkey,Istanbul,Sile,2024,27910,0.16441825032234192,12.0330712
Turkey,Istanbul,Silivri,2020,27911,0.092792779,5.370207979
Turkey,Istanbul,Silivri,2022,27911,0.091418482,5.26242733001709
Turkey,Istanbul,Silivri,2023,27911,0.07203724980354309,3.829593156
Turkey,Istanbul,Silivri,2024,27911,0.07316451519727707,3.908399239
Turkey,Istanbul,Silivri,2021,27911,0.08997360616922379,5.149980726
Turkey,Istanbul,Sisli,2020,27912,0.016489950940012932,0.682256371
Turkey,Istanbul,Sisli,2021,27912,0.022537216544151306,0.952181859
Turkey,Istanbul,Sisli,2022,27912,0.029472127556800842,1.284291207
Turkey,Istanbul,Sisli,2023,27912,0.022537216544151306,0.952181859
Turkey,Istanbul,Sisli,2024,27912,0.022537216544151306,0.952181859
Turkey,Istanbul,Sultanbeyli,2020,27913,0.018842818215489388,0.785083693
Turkey,Istanbul,Sultanbeyli,2021,27913,0.019465111196041107,0.812748334
Turkey,Istanbul,Sultanbeyli,2022,27913,0.019465111196041107,0.812748334
Turkey,Istanbul,Sultanbeyli,2023,27913,0.018842818215489388,0.785083693
Turkey,Istanbul,Sultanbeyli,2024,27913,0.018842818215489388,0.785083693
Turkey,Istanbul,Tuzla,2020,27914,0.01170895341783762,0.481992564
Turkey,Istanbul,Tuzla,2021,27914,0.012595958076417446,0.518264006
Turkey,Istanbul,Tuzla,2022,27914,0.012595958076417446,0.518264006
Turkey,Istanbul,Tuzla,2023,27914,0.012199023738503456,0.50198267
Turkey,Istanbul,Tuzla,2024,27914,0.01122378557920456,0.462323867
Turkey,Istanbul,Umraniye,2020,27915,0.00828488264232874,0.345770557
Turkey,Istanbul,Umraniye,2021,27915,0.00873540062457323,0.363348437
Turkey,Istanbul,Umraniye,2022,27915,0.006617685779929161,0.281634954
Turkey,Istanbul,Umraniye,2023,27915,0.007827327586710453,0.3280255198478699
Turkey,Istanbul,Umraniye,2024,27915,0.004202402196824551,0.191280278
Turkey,Istanbul,Uskudar,2020,27916,0.014819091185927391,0.610942023
Turkey,Istanbul,Uskudar,2021,27916,0.01462323684245348,0.602675837
Turkey,Istanbul,Uskudar,2022,27916,0.015261569991707802,0.62968919
Turkey,Istanbul,Uskudar,2023,27916,0.015560806728899479,0.642423945
Turkey,Istanbul,Uskudar,2024,27916,0.015232659876346588,0.628461265
Turkey,Istanbul,Zeytinburnu,2020,27917,0.06803445518016815,3.554370403289795
Turkey,Istanbul,Zeytinburnu,2022,27917,0.04487014561891556,2.106112233
Turkey,Istanbul,Zeytinburnu,2024,27917,0.053361523896455765,2.607979888
Turkey,Istanbul,Zeytinburnu,2023,27917,0.04478401690721512,2.101196944
Turkey,Izmir,Aliaga,2020,27918,0.0327380932867527,1.448948197
Turkey,Izmir,Aliaga,2021,27918,0.032935921,1.459090317
Turkey,Izmir,Aliaga,2022,27918,0.036174059,1.627822553
Turkey,Izmir,Aliaga,2023,27918,0.032935921,1.459090317
Turkey,Izmir,Aliaga,2024,27918,0.032935921,1.459090317
Turkey,Izmir,Balcova,2020,27919,0.013171209022402763,0.542002725
Turkey,Izmir,Balcova,2021,27919,0.013920903205871582,0.573194256
Turkey,Izmir,Balcova,2022,27919,0.013808083720505238,0.568481959
Turkey,Izmir,Balcova,2023,27919,0.020579099655151367,0.862759879
Turkey,Izmir,Balcova,2024,27919,0.021119073033332825,0.887226522
Turkey,Izmir,Bayindir,2020,27920,0.232589811,20.03712217
Turkey,Izmir,Bayindir,2021,27920,0.228998899,19.58076847
Turkey,Izmir,Bayindir,2022,27920,0.231180519,19.8575977
Turkey,Izmir,Bayindir,2023,27920,0.218017548,18.20761881
Turkey,Izmir,Bayindir,2024,27920,0.21286267042160034,17.57498588
Turkey,Izmir,Bergama,2020,27921,0.210112363,17.24065252
Turkey,Izmir,Bergama,2021,27921,0.204458028,16.5604067
Turkey,Izmir,Bergama,2022,27921,0.206937209,16.85747925
Turkey,Izmir,Bergama,2023,27921,0.212128863,17.48556336
Turkey,Izmir,Bergama,2024,27921,0.197476894,15.7339781
Turkey,Izmir,Beydag,2020,27922,0.206461698,16.8003561
Turkey,Izmir,Beydag,2021,27922,0.206563383,16.81256585
Turkey,Izmir,Beydag,2022,27922,0.213267952,17.62444206
Turkey,Izmir,Beydag,2023,27922,0.229345351,19.62464238
Turkey,Izmir,Beydag,2024,27922,0.207716823,16.95128177
Turkey,Izmir,Bornova,2020,27923,0.023116568103432655,0.979008329
Turkey,Izmir,Bornova,2021,27923,0.023116568103432655,0.979008329
Turkey,Izmir,Bornova,2022,27923,0.023116568103432655,0.979008329
Turkey,Izmir,Bornova,2023,27923,0.023116568103432655,0.979008329
Turkey,Izmir,Bornova,2024,27923,0.014663945883512497,0.604392383
Turkey,Izmir,Buca,2020,27924,0.059692930430173874,3.00418895
Turkey,Izmir,Buca,2021,27924,0.060228072106838226,3.038528532
Turkey,Izmir,Buca,2022,27924,0.058852639,2.950534784
Turkey,Izmir,Buca,2023,27924,0.04858490452170372,2.321470718
Turkey,Izmir,Buca,2024,27924,0.067573853,3.523163973
Turkey,Izmir,Cesme,2020,27925,0.020217679,0.846465661
Turkey,Izmir,Cesme,2021,27925,0.020114049,0.8418057560920715
Turkey,Izmir,Cesme,2022,27925,0.021397909,0.899918261
Turkey,Izmir,Cesme,2023,27925,0.021764509,0.916664225
Turkey,Izmir,Cesme,2024,27925,0.024618012830615044,1.049313653
Turkey,Izmir,Cigli,2020,27926,0.05857449769973755,2.932846794
Turkey,Izmir,Cigli,2021,27926,0.05824495479464531,2.911936306
Turkey,Izmir,Cigli,2022,27926,0.057633984833955765,2.873301427
Turkey,Izmir,Cigli,2023,27926,0.053802650421857834,2.634979882
Turkey,Izmir,Cigli,2024,27926,0.056561928,2.805927866
Turkey,Izmir,Dikili,2020,27927,0.170681283,12.70623854
Turkey,Izmir,Dikili,2021,27927,0.165332496,12.13049312
Turkey,Izmir,Dikili,2022,27927,0.159920424,11.55803043
Turkey,Izmir,Dikili,2023,27927,0.150237843,10.5597281
Turkey,Izmir,Dikili,2024,27927,0.150934905,10.63047203
Turkey,Izmir,Foca,2020,27928,0.139559686,9.498281315
Turkey,Izmir,Foca,2021,27928,0.140354112,9.57579565
Turkey,Izmir,Foca,2022,27928,0.126372412,8.246510085
Turkey,Izmir,Foca,2023,27928,0.129512802,8.538562112
Turkey,Izmir,Foca,2024,27928,0.132415116,8.811854616
Turkey,Izmir,Gaziemir,2020,27929,0.03094049170613289,1.357670538
Turkey,Izmir,Gaziemir,2021,27929,0.030969642102718353,1.359138046
Turkey,Izmir,Gaziemir,2022,27929,0.03164590522646904,1.393300303
Turkey,Izmir,Gaziemir,2023,27929,0.033286575227975845,1.477114587
Turkey,Izmir,Gaziemir,2024,27929,0.03829440474510193,1.741076639
Turkey,Izmir,Guzelbahce,2020,27930,0.02572168968617916,1.101711445
Turkey,Izmir,Guzelbahce,2021,27930,0.038086872547864914,1.729895392
Turkey,Izmir,Guzelbahce,2022,27930,0.03824664279818535,1.738501512
Turkey,Izmir,Guzelbahce,2023,27930,0.026228733360767365,1.125987168
Turkey,Izmir,Guzelbahce,2024,27930,0.02612214721739292,1.120873522
Turkey,Izmir,Karaburun,2020,27933,0.254944474,22.9554833
Turkey,Izmir,Karaburun,2021,27933,0.241414756,21.173537
Turkey,Izmir,Karaburun,2022,27933,0.238725126,20.82497171
Turkey,Izmir,Karaburun,2023,27933,0.218511119,18.26859827
Turkey,Izmir,Karaburun,2024,27933,0.233607918,20.16715337
Turkey,Izmir,Kemalpasa,2020,27934,0.078343123,4.277699539
Turkey,Izmir,Kemalpasa,2021,27934,0.077173099,4.193222408
Turkey,Izmir,Kemalpasa,2022,27934,0.079940692,4.394020471
Turkey,Izmir,Kemalpasa,2023,27934,0.07933833450078964,4.350030199
Turkey,Izmir,Kemalpasa,2024,27934,0.079196483,4.339693957
Turkey,Izmir,Kinik,2020,27935,0.194709033,15.41050389
Turkey,Izmir,Kinik,2021,27935,0.186729908,14.4915772
Turkey,Izmir,Kinik,2022,27935,0.185013384,14.29656395
Turkey,Izmir,Kinik,2023,27935,0.178054661,13.51586389
Turkey,Izmir,Kinik,2024,27935,0.190596431,14.93433311
Turkey,Izmir,Kiraz,2020,27936,0.201732606,16.23598593
Turkey,Izmir,Kiraz,2021,27936,0.195903629,15.54981945
Turkey,Izmir,Kiraz,2022,27936,0.181883484,13.9434491
Turkey,Izmir,Kiraz,2023,27936,0.183214039,14.09317054
Turkey,Izmir,Kiraz,2024,27936,0.199099272,15.92469399
Turkey,Izmir,Konak,2020,27937,0.009878670796751976,0.408425817
Turkey,Izmir,Konak,2021,27937,0.010053472593426704,0.415377384
Turkey,Izmir,Konak,2022,27937,0.010053472593426704,0.415377384
Turkey,Izmir,Konak,2023,27937,0.00797625444829464,0.333789358
Turkey,Izmir,Konak,2024,27937,0.006355619058012962,0.271684467
Turkey,Izmir,Menderes,2020,27938,0.153710186,10.91387397
Turkey,Izmir,Menderes,2021,27938,0.187265709,14.55264464
Turkey,Izmir,Menderes,2022,27938,0.178907096,13.61063986
Turkey,Izmir,Menderes,2023,27938,0.162762731,11.85739936
Turkey,Izmir,Menderes,2024,27938,0.178473115,13.56235853
Turkey,Izmir,Menemen,2020,27939,0.07415771484375,3.978303274
Turkey,Izmir,Menemen,2021,27939,0.07718989998102188,4.194431184
Turkey,Izmir,Menemen,2022,27939,0.075149521,4.048547837
Turkey,Izmir,Menemen,2023,27939,0.07399250566959381,3.96664491
Turkey,Izmir,Menemen,2024,27939,0.07781988382339478,4.239846312
Turkey,Izmir,Narlidere,2020,27940,0.066556767,3.454595353
Turkey,Izmir,Narlidere,2021,27940,0.06956201046705246,3.658550403
Turkey,Izmir,Narlidere,2022,27940,0.07035432010889053,3.713000601
Turkey,Izmir,Narlidere,2023,27940,0.07047354429960251,3.721218539
Turkey,Izmir,Narlidere,2024,27940,0.07126032561063766,3.775610289
Turkey,Izmir,Odemis,2020,27941,0.165628612,12.16210935
Turkey,Izmir,Odemis,2021,27941,0.163026452,11.88531952
Turkey,Izmir,Odemis,2022,27941,0.145582289,10.09178236
Turkey,Izmir,Odemis,2023,27941,0.138234466,9.369502298
Turkey,Izmir,Odemis,2024,27941,0.151126564,10.64995412
Turkey,Izmir,Seferihisar,2020,27942,0.169092193,12.53416265
Turkey,Izmir,Seferihisar,2021,27942,0.157635719,11.31945492
Turkey,Izmir,Seferihisar,2022,27942,0.141847029,9.722101504
Turkey,Izmir,Seferihisar,2023,27942,0.105568953,6.410268407
Turkey,Izmir,Seferihisar,2024,27942,0.093387172,5.417072857
Turkey,Izmir,Selcuk,2020,27943,0.079816259,4.384920094
Turkey,Izmir,Selcuk,2021,27943,0.08004913479089737,4.401957039
Turkey,Izmir,Selcuk,2022,27943,0.079928078,4.393097645
Turkey,Izmir,Selcuk,2023,27943,0.07584279030561447,4.097908218
Turkey,Izmir,Selcuk,2024,27943,0.079599783,4.369104236
Turkey,Izmir,Tire,2020,27944,0.218178406,18.22748467
Turkey,Izmir,Tire,2021,27944,0.208975643,17.10312755
Turkey,Izmir,Tire,2022,27944,0.209336355,17.14672617
Turkey,Izmir,Tire,2023,27944,0.20181185007095337,16.24538669
Turkey,Izmir,Tire,2024,27944,0.203013599,16.38818618
Turkey,Izmir,Torbali,2020,27946,0.074384153,3.994302149
Turkey,Izmir,Torbali,2021,27946,0.07556593418121338,4.078170614
Turkey,Izmir,Torbali,2022,27946,0.080003567,4.39862147
Turkey,Izmir,Torbali,2023,27946,0.07981259375810623,4.384652106
Turkey,Izmir,Torbali,2024,27946,0.07952065020799637,4.363327921
Turkey,Izmir,Urla,2020,27947,0.19621475040912628,15.58617637
Turkey,Izmir,Urla,2021,27947,0.185491517,14.35078833
Turkey,Izmir,Urla,2022,27947,0.186044008,14.41353786
Turkey,Izmir,Urla,2023,27947,0.184065416,14.18927647
Turkey,Izmir,Urla,2024,27947,0.182668298,14.03169058
Turkey,Izmir,Uzunada,2020,27948,0.419625103,47.50310835
Turkey,Izmir,Uzunada,2021,27948,0.430884182,49.30647252
Turkey,Izmir,Uzunada,2022,27948,0.395106047,43.60905016
Turkey,Izmir,Uzunada,2023,27948,0.345687926,35.95495191
Turkey,Izmir,Uzunada,2024,27948,0.324744999,32.81488461
Turkey,K.maras,Afsin,2020,27949,0.174764782,13.15236087
Turkey,K.maras,Afsin,2021,27949,0.176738665,13.37002328
Turkey,K.maras,Afsin,2022,27949,0.180629373,13.80286212
Turkey,K.maras,Afsin,2023,27949,0.20481272041797638,16.60279416
Turkey,K.maras,Afsin,2024,27949,0.191474050283432,15.03549615
Turkey,K.maras,Andirin,2020,27950,0.255839676,23.0750269
Turkey,K.maras,Andirin,2021,27950,0.2650747299194336,24.31973976
Turkey,K.maras,Andirin,2022,27950,0.244161874,21.53152475
Turkey,K.maras,Andirin,2023,27950,0.282639205,26.74251504
Turkey,K.maras,Andirin,2024,27950,0.280395836,26.42917989
Turkey,K.maras,Caglayancerit,2020,27951,0.232917786,20.07897971
Turkey,K.maras,Caglayancerit,2021,27951,0.232009381,19.96311735
Turkey,K.maras,Caglayancerit,2022,27951,0.224805608,19.05239482
Turkey,K.maras,Caglayancerit,2023,27951,0.243671775,21.46751294
Turkey,K.maras,Caglayancerit,2024,27951,0.220633283,18.53158659
Turkey,K.maras,Ekinozu,2020,27952,0.215336785,17.87765238
Turkey,K.maras,Ekinozu,2021,27952,0.199511901,15.9733301
Turkey,K.maras,Ekinozu,2022,27952,0.192698926,15.17709711
Turkey,K.maras,Ekinozu,2023,27952,0.219287306,18.3646365
Turkey,K.maras,Ekinozu,2024,27952,0.204417109,16.55551919
Turkey,K.maras,Elbistan,2021,27953,0.109078228,6.707799172
Turkey,K.maras,Elbistan,2022,27953,0.10885364562273026,6.688607253
Turkey,K.maras,Elbistan,2023,27953,0.065718122,3.398409742
Turkey,K.maras,Elbistan,2024,27953,0.065247796,3.367039885
Turkey,K.maras,Elbistan,2020,27953,0.117023543,7.399913633
Turkey,K.maras,Goksun,2020,27954,0.189151824,14.76834911
Turkey,K.maras,Goksun,2021,27954,0.194280773,15.36066895
Turkey,K.maras,Goksun,2022,27954,0.196667671,15.63915783
Turkey,K.maras,Goksun,2023,27954,0.217455626,18.13828053
Turkey,K.maras,Goksun,2024,27954,0.210301816,17.26361084
Turkey,K.maras,Merkez,2020,27955,0.06970568001270294,3.668402883
Turkey,K.maras,Merkez,2021,27955,0.069683157,3.666857693
Turkey,K.maras,Merkez,2022,27955,0.068962559,3.617541989
Turkey,K.maras,Merkez,2023,27955,0.068006001,3.552439838
Turkey,K.maras,Merkez,2024,27955,0.068006001,3.552439838
Turkey,K.maras,Nurhak,2020,27956,0.245654613,21.72687717
Turkey,K.maras,Nurhak,2021,27956,0.2514578402042389,22.49179752
Turkey,K.maras,Nurhak,2022,27956,0.251835227,22.54183828
Turkey,K.maras,Nurhak,2023,27956,0.242724746,21.3439998
Turkey,K.maras,Nurhak,2024,27956,0.251804054,22.5377034
Turkey,K.maras,Pazarcik,2020,27957,0.147451505,10.27871134
Turkey,K.maras,Pazarcik,2021,27957,0.142491579,9.785523899
Turkey,K.maras,Pazarcik,2022,27957,0.136327475,9.185348904
Turkey,K.maras,Pazarcik,2023,27957,0.145771474,10.11064324
Turkey,K.maras,Pazarcik,2024,27957,0.13970687985420227,9.512625587
Turkey,K.maras,Turkoglu,2020,27958,0.183153316,14.0863251
Turkey,K.maras,Turkoglu,2021,27958,0.182040319,13.96106682
Turkey,K.maras,Turkoglu,2022,27958,0.173426136,13.00549214
Turkey,K.maras,Turkoglu,2023,27958,0.193147779,15.22910562
Turkey,K.maras,Turkoglu,2024,27958,0.190906405,14.97003573
Turkey,Karabuk,Eflani,2020,27959,0.176286727,13.32007234
Turkey,Karabuk,Eflani,2021,27959,0.155084282,11.05521738
Turkey,Karabuk,Eflani,2022,27959,0.167839244,12.39909571
Turkey,Karabuk,Eflani,2023,27959,0.151532084,10.69121902
Turkey,Karabuk,Eflani,2024,27959,0.165904015,12.19154135
Turkey,Karabuk,Eskipazar,2020,27960,0.270751536,25.09501414
Turkey,Karabuk,Eskipazar,2021,27960,0.267075241,24.59208042
Turkey,Karabuk,Eskipazar,2022,27960,0.257148653,23.25018349
Turkey,Karabuk,Eskipazar,2023,27960,0.239801705,20.96426139
Turkey,Karabuk,Eskipazar,2024,27960,0.270412505,25.04850091
Turkey,Karabuk,Merkez,2020,27961,0.086500548,4.883356992
Turkey,Karabuk,Merkez,2021,27961,0.086500548,4.883356992
Turkey,Karabuk,Merkez,2022,27961,0.08605054020881653,4.849190799
Turkey,Karabuk,Merkez,2023,27961,0.092396989,5.339085264
Turkey,Karabuk,Merkez,2024,27961,0.090507023,5.191389589
Turkey,Karabuk,Ovacik,2020,27962,0.219424665,18.38165012
Turkey,Karabuk,Ovacik,2021,27962,0.190127283,14.88035526
Turkey,Karabuk,Ovacik,2022,27962,0.165968984,12.19848834
Turkey,Karabuk,Ovacik,2023,27962,0.195113629,15.45763829
Turkey,Karabuk,Ovacik,2024,27962,0.211331278,17.38854963
Turkey,Karabuk,Safranbolu,2020,27963,0.222753316,18.79559989
Turkey,Karabuk,Safranbolu,2021,27963,0.20282354950904846,16.36557385
Turkey,Karabuk,Safranbolu,2022,27963,0.166063249,12.20857044
Turkey,Karabuk,Safranbolu,2023,27963,0.179143786,13.63699847
Turkey,Karabuk,Safranbolu,2024,27963,0.181693375,13.92210442
Turkey,Karabuk,Yenice,2020,27964,0.237151027,20.62186949
Turkey,Karabuk,Yenice,2021,27964,0.260590941,23.71281597
Turkey,Karabuk,Yenice,2022,27964,0.262631416,23.98841324
Turkey,Karabuk,Yenice,2023,27964,0.249319613,22.20895548
Turkey,Karabuk,Yenice,2024,27964,0.258026689,23.36791239
Turkey,Karaman,Ayranci,2020,27965,0.209976882,17.22424119
Turkey,Karaman,Ayranci,2021,27965,0.22504881024360657,19.08290461
Turkey,Karaman,Ayranci,2022,27965,0.2523609697818756,22.61161076
Turkey,Karaman,Ayranci,2023,27965,0.256410897,23.15141079
Turkey,Karaman,Ayranci,2024,27965,0.248181134,22.05883491
Turkey,Karaman,Basyayla,2020,27966,0.245685995,21.73099028
Turkey,Karaman,Basyayla,2021,27966,0.220892459,18.56379353
Turkey,Karaman,Basyayla,2022,27966,0.22591277956962585,19.19142467
Turkey,Karaman,Basyayla,2023,27966,0.214574054,17.78415342
Turkey,Karaman,Basyayla,2024,27966,0.214110643,17.72742967
Turkey,Karaman,Ermenek,2020,27967,0.23126330971717834,19.86812904
Turkey,Karaman,Ermenek,2021,27967,0.226697475,19.29016913
Turkey,Karaman,Ermenek,2022,27967,0.226405323,19.25338511
Turkey,Karaman,Ermenek,2023,27967,0.222302377,18.73933591
Turkey,Karaman,Ermenek,2024,27967,0.229400262,19.63159921
Turkey,Karaman,Kazimkarabekir,2020,27968,0.176238596,13.31475665
Turkey,Karaman,Kazimkarabekir,2021,27968,0.181994259,13.95589198
Turkey,Karaman,Kazimkarabekir,2022,27968,0.181380451,13.88699641
Turkey,Karaman,Kazimkarabekir,2023,27968,0.172794044,12.93635279
